Date and Time,Seconds,Pressure (mmHg),Temperature (C),Level Depth To Water (mm),,,
31/10/2022 10:00,4712400.001,784.83,9.755,-744.395,,,
31/10/2022 11:00,4716000.001,784.595,9.755,-741.206,,,
31/10/2022 12:00,4719600.001,784.08,9.703,-734.188,,,
31/10/2022 13:00,4723200.001,783.337,9.703,-724.09,,,
31/10/2022 14:00,4726800.001,782.596,9.703,-713.994,,,
31/10/2022 15:00,4730400.001,781.893,9.703,-704.429,,,
31/10/2022 16:00,4734000.001,780.721,9.703,-688.484,,,
31/10/2022 17:00,4737600.001,780.174,9.703,-681.043,,,
31/10/2022 18:00,4741200.001,779.354,9.703,-669.887,,,
31/10/2022 19:00,4744800.001,778.495,9.703,-658.195,,,
31/10/2022 20:00,4748400.001,777.441,9.703,-643.851,,,
31/10/2022 21:00,4752000.001,777.02,9.755,-638.113,,,
31/10/2022 22:00,4755600.001,776.27,9.703,-627.912,,,
31/10/2022 23:00,4759200.001,775.763,9.703,-621.006,,,
01/11/2022 00:00,4762800.001,776.153,9.703,-626.317,,,
01/11/2022 01:00,4766400.001,776.778,9.703,-634.816,,,
01/11/2022 02:00,4770000.001,777.676,9.703,-647.039,,,
01/11/2022 03:00,4773600.001,778.339,9.703,-656.072,,,
01/11/2022 04:00,4777200.001,778.269,9.755,-655.116,,,
01/11/2022 05:00,4780800.001,778.495,9.703,-658.195,,,
01/11/2022 06:00,4784400.001,778.972,9.755,-664.679,,,
01/11/2022 07:00,4788000.001,779.284,9.755,-668.931,,,
01/11/2022 08:00,4791600.001,779.432,9.703,-670.948,,,
01/11/2022 09:00,4795200.001,779.401,9.755,-670.524,,,
01/11/2022 10:00,4798800.001,779.628,9.703,-673.605,,,
01/11/2022 11:00,4802400.001,779.393,9.703,-670.418,,,
01/11/2022 12:00,4806000.001,780.487,9.703,-685.297,,,
01/11/2022 13:00,4809600.001,781.385,9.703,-697.518,,,
01/11/2022 14:00,4813200.001,781.307,9.703,-696.456,,,
01/11/2022 15:00,4816800.001,781.307,9.703,-696.456,,,
01/11/2022 16:00,4820400.001,781.229,9.703,-695.394,,,
01/11/2022 17:00,4824000.001,781.736,9.703,-702.3,,,
01/11/2022 18:00,4827600.001,781.393,9.755,-697.626,,,
01/11/2022 19:00,4831200.001,781.588,9.755,-700.285,,,
01/11/2022 20:00,4834800.001,781.346,9.703,-696.986,,,
01/11/2022 21:00,4838400.001,782.166,9.703,-708.146,,,
01/11/2022 22:00,4842000.001,783.298,9.703,-723.559,,,
01/11/2022 23:00,4845600.001,784.353,9.703,-737.91,,,
02/11/2022 00:00,4849200.001,784.822,9.703,-744.288,,,
02/11/2022 01:00,4852800.001,785.134,9.703,-748.542,,,
02/11/2022 02:00,4856400.001,785.447,9.703,-752.793,,,
02/11/2022 03:00,4860000.001,785.564,9.703,-754.387,,,
02/11/2022 04:00,4863600.001,785.017,9.703,-746.945,,,
02/11/2022 05:00,4867200.001,785.329,9.703,-751.197,,,
02/11/2022 06:00,4870800.001,784.9,9.703,-745.351,,,
02/11/2022 07:00,4874400.001,784.743,9.703,-743.224,,,
02/11/2022 08:00,4878000.001,784.314,9.703,-737.38,,,
02/11/2022 09:00,4881600.001,783.298,9.703,-723.559,,,
02/11/2022 10:00,4885200.001,781.971,9.703,-705.488,,,
02/11/2022 11:00,4888800.001,780.955,9.703,-691.674,,,
02/11/2022 12:00,4892400.001,780.026,9.755,-679.027,,,
02/11/2022 13:00,4896000.001,778.613,9.703,-659.79,,,
02/11/2022 14:00,4899600.001,779.667,9.703,-674.137,,,
02/11/2022 15:00,4903200.001,779.628,9.703,-673.605,,,
02/11/2022 16:00,4906800.001,778.534,9.703,-658.728,,,
02/11/2022 17:00,4910400.001,778.378,9.703,-656.603,,,
02/11/2022 18:00,4914000.001,778.144,9.703,-653.416,,,
02/11/2022 19:00,4917600.001,777.949,9.703,-650.758,,,
02/11/2022 20:00,4921200.001,777.91,9.703,-650.226,,,
02/11/2022 21:00,4924800.001,778.175,9.65,-653.838,,,
02/11/2022 22:00,4928400.001,779.901,9.703,-677.327,,,
02/11/2022 23:00,4932000.001,780.018,9.703,-678.918,,,
03/11/2022 00:00,4935600.001,780.596,9.65,-686.782,,,
03/11/2022 01:00,4939200.001,779.542,9.65,-672.437,,,
03/11/2022 02:00,4942800.001,778.878,9.65,-663.401,,,
03/11/2022 03:00,4946400.001,777.941,9.65,-650.648,,,
03/11/2022 04:00,4950000.001,777.746,9.65,-647.995,,,
03/11/2022 05:00,4953600.001,777.504,9.598,-644.699,,,
03/11/2022 06:00,4957200.001,777.199,9.65,-640.556,,,
03/11/2022 07:00,4960800.001,777.074,9.598,-638.856,,,
03/11/2022 08:00,4964400.001,777.308,9.598,-642.044,,,
03/11/2022 09:00,4968000.001,777.269,9.598,-641.511,,,
03/11/2022 10:00,4971600.001,778.199,9.546,-654.157,,,
03/11/2022 11:00,4975200.001,778.003,9.546,-651.499,,,
03/11/2022 12:00,4978800.001,777.769,9.546,-648.311,,,
03/11/2022 13:00,4982400.001,776.715,9.546,-633.967,,,
03/11/2022 14:00,4986000.001,776.52,9.546,-631.312,,,
03/11/2022 15:00,4989600.001,775.934,9.546,-623.341,,,
03/11/2022 16:00,4993200.001,775.622,9.546,-619.092,,,
03/11/2022 17:00,4996800.001,775.505,9.546,-617.496,,,
03/11/2022 18:00,5000400.001,775.505,9.546,-617.496,,,
03/11/2022 19:00,5004000.001,775.856,9.546,-622.279,,,
03/11/2022 20:00,5007600.001,776.356,9.493,-629.079,,,
03/11/2022 21:00,5011200.001,777.02,9.493,-638.112,,,
03/11/2022 22:00,5014800.001,778.027,9.441,-651.817,,,
03/11/2022 23:00,5018400.001,779.003,9.441,-665.101,,,
04/11/2022 00:00,5022000.001,780.018,9.441,-678.916,,,
04/11/2022 01:00,5025600.001,780.479,9.388,-685.184,,,
04/11/2022 02:00,5029200.001,780.822,9.336,-689.861,,,
04/11/2022 03:00,5032800.001,781.806,9.388,-703.251,,,
04/11/2022 04:00,5036400.001,782.736,9.336,-715.898,,,
04/11/2022 05:00,5040000.001,783.751,9.336,-729.717,,,
04/11/2022 06:00,5043600.001,784.29,9.283,-737.049,,,
04/11/2022 07:00,5047200.001,785.11,9.283,-748.208,,,
04/11/2022 08:00,5050800.001,785.774,9.283,-757.245,,,
04/11/2022 09:00,5054400.001,786.477,9.283,-766.811,,,
04/11/2022 10:00,5058000.001,786.703,9.231,-769.895,,,
04/11/2022 11:00,5061600.001,787.289,9.231,-777.866,,,
04/11/2022 12:00,5065200.001,787.18,9.283,-776.38,,,
04/11/2022 13:00,5068800.001,787.219,9.283,-776.91,,,
04/11/2022 14:00,5072400.001,787.219,9.283,-776.91,,,
04/11/2022 15:00,5076000.001,787.297,9.283,-777.975,,,
04/11/2022 16:00,5079600.001,787.336,9.283,-778.508,,,
04/11/2022 17:00,5083200.001,787.297,9.283,-777.975,,,
04/11/2022 18:00,5086800.001,787.61,9.283,-782.229,,,
04/11/2022 19:00,5090400.001,787.875,9.231,-785.842,,,
04/11/2022 20:00,5094000.001,787.492,9.283,-780.633,,,
04/11/2022 21:00,5097600.001,787.102,9.283,-775.316,,,
04/11/2022 22:00,5101200.001,787.055,9.231,-774.678,,,
04/11/2022 23:00,5104800.001,786.711,9.283,-770.001,,,
05/11/2022 00:00,5108400.001,786.43,9.231,-766.174,,,
05/11/2022 01:00,5112000.001,786.203,9.283,-763.093,,,
05/11/2022 02:00,5115600.001,785.578,9.283,-754.588,,,
05/11/2022 03:00,5119200.001,785.149,9.283,-748.743,,,
05/11/2022 04:00,5122800.001,784.836,9.283,-744.49,,,
05/11/2022 05:00,5126400.001,785.618,9.283,-755.12,,,
05/11/2022 06:00,5130000.001,785.375,9.231,-751.824,,,
05/11/2022 07:00,5133600.001,784.594,9.231,-741.194,,,
05/11/2022 08:00,5137200.001,784.555,9.231,-740.663,,,
05/11/2022 09:00,5140800.001,784.43,9.178,-738.963,,,
05/11/2022 10:00,5144400.001,783.93,9.231,-732.158,,,
05/11/2022 11:00,5148000.001,784.126,9.231,-734.817,,,
05/11/2022 12:00,5151600.001,784.633,9.231,-741.725,,,
05/11/2022 13:00,5155200.001,784.36,9.231,-738.006,,,
05/11/2022 14:00,5158800.001,784.329,9.283,-737.581,,,
05/11/2022 15:00,5162400.001,784.485,9.283,-739.708,,,
05/11/2022 16:00,5166000.001,784.172,9.283,-735.453,,,
05/11/2022 17:00,5169600.001,784.055,9.283,-733.86,,,
05/11/2022 18:00,5173200.001,784.204,9.231,-735.879,,,
05/11/2022 19:00,5176800.001,784.204,9.231,-735.879,,,
05/11/2022 20:00,5180400.001,783.657,9.231,-728.439,,,
05/11/2022 21:00,5184000.001,783.384,9.231,-724.72,,,
05/11/2022 22:00,5187600.001,783.11,9.231,-720.999,,,
05/11/2022 23:00,5191200.001,782.408,9.231,-711.435,,,
06/11/2022 00:00,5194800.001,782.017,9.231,-706.12,,,
06/11/2022 01:00,5198400.001,781.314,9.231,-696.557,,,
06/11/2022 02:00,5202000.001,780.455,9.231,-684.864,,,
06/11/2022 03:00,5205600.001,779.635,9.231,-673.71,,,
06/11/2022 04:00,5209200.001,778.691,9.178,-660.855,,,
06/11/2022 05:00,5212800.001,777.793,9.178,-648.633,,,
06/11/2022 06:00,5216400.001,777.363,9.178,-642.789,,,
06/11/2022 07:00,5220000.001,777.559,9.178,-645.446,,,
06/11/2022 08:00,5223600.001,778.339,9.178,-656.073,,,
06/11/2022 09:00,5227200.001,778.144,9.178,-653.415,,,
06/11/2022 10:00,5230800.001,777.84,9.231,-649.27,,,
06/11/2022 11:00,5234400.001,778.417,9.178,-657.135,,,
06/11/2022 12:00,5238000.001,777.129,9.178,-639.603,,,
06/11/2022 13:00,5241600.001,776.044,9.231,-624.834,,,
06/11/2022 14:00,5245200.001,776.005,9.231,-624.303,,,
06/11/2022 15:00,5248800.001,776.739,9.178,-634.291,,,
06/11/2022 16:00,5252400.001,776.075,9.178,-625.261,,,
06/11/2022 17:00,5256000.001,776.661,9.178,-633.229,,,
06/11/2022 18:00,5259600.001,776.114,9.178,-625.792,,,
06/11/2022 19:00,5263200.001,775.997,9.178,-624.197,,,
06/11/2022 20:00,5266800.001,776.583,9.178,-632.166,,,
06/11/2022 21:00,5270400.001,776.224,9.125,-627.28,,,
06/11/2022 22:00,5274000.001,777.168,9.178,-640.135,,,
06/11/2022 23:00,5277600.001,777.16,9.125,-640.029,,,
07/11/2022 00:00,5281200.001,777.629,9.125,-646.405,,,
07/11/2022 01:00,5284800.001,777.824,9.125,-649.059,,,
07/11/2022 02:00,5288400.001,777.512,9.125,-644.81,,,
07/11/2022 03:00,5292000.001,777.083,9.125,-638.968,,,
07/11/2022 04:00,5295600.001,777.16,9.125,-640.029,,,
07/11/2022 05:00,5299200.001,777.676,9.178,-647.04,,,
07/11/2022 06:00,5302800.001,777.2,9.125,-640.561,,,
07/11/2022 07:00,5306400.001,777.168,9.178,-640.135,,,
07/11/2022 08:00,5310000.001,777.012,9.178,-638.012,,,
07/11/2022 09:00,5313600.001,776.973,9.178,-637.478,,,
07/11/2022 10:00,5317200.001,776.934,9.178,-636.947,,,
07/11/2022 11:00,5320800.001,776.668,9.231,-633.334,,,
07/11/2022 12:00,5324400.001,776.551,9.231,-631.74,,,
07/11/2022 13:00,5328000.001,775.966,9.231,-623.771,,,
07/11/2022 14:00,5331600.001,775.302,9.231,-614.741,,,
07/11/2022 15:00,5335200.001,775.029,9.231,-611.023,,,
07/11/2022 16:00,5338800.001,774.561,9.231,-604.649,,,
07/11/2022 17:00,5342400.001,774.014,9.231,-597.212,,,
07/11/2022 18:00,5346000.001,773.749,9.283,-593.6,,,
07/11/2022 19:00,5349600.001,773.312,9.231,-587.653,,,
07/11/2022 20:00,5353200.001,772.89,9.283,-581.914,,,
07/11/2022 21:00,5356800.001,771.641,9.283,-564.922,,,
07/11/2022 22:00,5360400.001,770.978,9.283,-555.893,,,
07/11/2022 23:00,5364000.001,773.436,9.283,-589.35,,,
08/11/2022 00:00,5367600.001,772.773,9.283,-580.321,,,
08/11/2022 01:00,5371200.001,772.968,9.283,-582.976,,,
08/11/2022 02:00,5374800.001,772.461,9.283,-576.073,,,
08/11/2022 03:00,5378400.001,771.797,9.283,-567.043,,,
08/11/2022 04:00,5382000.001,771.126,9.231,-557.911,,,
08/11/2022 05:00,5385600.001,770.892,9.231,-554.726,,,
08/11/2022 06:00,5389200.001,770.697,9.231,-552.071,,,
08/11/2022 07:00,5392800.001,770.229,9.231,-545.699,,,
08/11/2022 08:00,5396400.001,770.19,9.231,-545.167,,,
08/11/2022 09:00,5400000.001,771.126,9.231,-557.911,,,
08/11/2022 10:00,5403600.001,771.36,9.231,-561.098,,,
08/11/2022 11:00,5407200.001,771.251,9.283,-559.609,,,
08/11/2022 12:00,5410800.001,770.97,9.231,-555.788,,,
08/11/2022 13:00,5414400.001,770.346,9.231,-547.292,,,
08/11/2022 14:00,5418000.001,770.736,9.231,-552.602,,,
08/11/2022 15:00,5421600.001,772.297,9.231,-573.844,,,
08/11/2022 16:00,5425200.001,771.119,9.178,-557.808,,,
08/11/2022 17:00,5428800.001,771.36,9.231,-561.098,,,
08/11/2022 18:00,5432400.001,771.626,9.178,-564.712,,,
08/11/2022 19:00,5436000.001,772.055,9.178,-570.554,,,
08/11/2022 20:00,5439600.001,772.133,9.178,-571.617,,,
08/11/2022 21:00,5443200.001,772.406,9.178,-575.333,,,
08/11/2022 22:00,5446800.001,773.078,9.231,-584.468,,,
08/11/2022 23:00,5450400.001,773.304,9.178,-587.55,,,
09/11/2022 00:00,5454000.001,774.319,9.178,-601.357,,,
09/11/2022 01:00,5457600.001,775.099,9.178,-611.981,,,
09/11/2022 02:00,5461200.001,775.685,9.178,-619.949,,,
09/11/2022 03:00,5464800.001,775.997,9.178,-624.197,,,
09/11/2022 04:00,5468400.001,775.685,9.178,-619.949,,,
09/11/2022 05:00,5472000.001,776.387,9.178,-629.509,,,
09/11/2022 06:00,5475600.001,776.583,9.178,-632.166,,,
09/11/2022 07:00,5479200.001,777.207,9.178,-640.665,,,
09/11/2022 08:00,5482800.001,777.754,9.178,-648.104,,,
09/11/2022 09:00,5486400.001,778.573,9.178,-659.259,,,
09/11/2022 10:00,5490000.001,779.159,9.178,-667.227,,,
09/11/2022 11:00,5493600.001,779.588,9.178,-673.07,,,
09/11/2022 12:00,5497200.001,780.213,9.178,-681.571,,,
09/11/2022 13:00,5500800.001,780.651,9.231,-687.524,,,
09/11/2022 14:00,5504400.001,781.072,9.178,-693.262,,,
09/11/2022 15:00,5508000.001,781.236,9.231,-695.492,,,
09/11/2022 16:00,5511600.001,781.705,9.231,-701.871,,,
09/11/2022 17:00,5515200.001,782.368,9.231,-710.901,,,
09/11/2022 18:00,5518800.001,782.4,9.178,-711.329,,,
09/11/2022 19:00,5522400.001,782.907,9.178,-718.236,,,
09/11/2022 20:00,5526000.001,783.22,9.178,-722.488,,,
09/11/2022 21:00,5529600.001,783.696,9.231,-728.971,,,
09/11/2022 22:00,5533200.001,783.844,9.178,-730.99,,,
09/11/2022 23:00,5536800.001,784.204,9.231,-735.879,,,
10/11/2022 00:00,5540400.001,785.063,9.231,-747.572,,,
10/11/2022 01:00,5544000.001,787.484,9.231,-780.525,,,
10/11/2022 02:00,5547600.001,788.344,9.231,-792.221,,,
10/11/2022 03:00,5551200.001,788.5,9.231,-794.347,,,
10/11/2022 04:00,5554800.001,788.461,9.231,-793.814,,,
10/11/2022 05:00,5558400.001,788.656,9.231,-796.473,,,
10/11/2022 06:00,5562000.001,788.391,9.283,-792.858,,,
10/11/2022 07:00,5565600.001,789.016,9.283,-801.364,,,
10/11/2022 08:00,5569200.001,789.438,9.231,-807.104,,,
10/11/2022 09:00,5572800.001,789.203,9.231,-803.913,,,
10/11/2022 10:00,5576400.001,789.914,9.283,-813.59,,,
10/11/2022 11:00,5580000.001,789.445,9.283,-807.212,,,
10/11/2022 12:00,5583600.001,789.211,9.283,-804.022,,,
10/11/2022 13:00,5587200.001,788.82,9.283,-798.706,,,
10/11/2022 14:00,5590800.001,788.859,9.283,-799.238,,,
10/11/2022 15:00,5594400.001,788.781,9.283,-798.175,,,
10/11/2022 16:00,5598000.001,788.82,9.283,-798.706,,,
10/11/2022 17:00,5601600.001,789.289,9.283,-805.087,,,
10/11/2022 18:00,5605200.001,789.484,9.283,-807.744,,,
10/11/2022 19:00,5608800.001,789.25,9.283,-804.554,,,
10/11/2022 20:00,5612400.001,789.328,9.283,-805.617,,,
10/11/2022 21:00,5616000.001,789.719,9.283,-810.932,,,
10/11/2022 22:00,5619600.001,790.578,9.283,-822.631,,,
10/11/2022 23:00,5623200.001,791.563,9.336,-836.028,,,
11/11/2022 00:00,5626800.001,792.149,9.336,-844.003,,,
11/11/2022 01:00,5630400.001,791.672,9.283,-837.517,,,
11/11/2022 02:00,5634000.001,791.485,9.336,-834.967,,,
11/11/2022 03:00,5637600.001,791.719,9.336,-838.156,,,
11/11/2022 04:00,5641200.001,791.797,9.336,-839.22,,,
11/11/2022 05:00,5644800.001,792.071,9.336,-842.942,,,
11/11/2022 06:00,5648400.001,792.071,9.336,-842.942,,,
11/11/2022 07:00,5652000.001,791.563,9.336,-836.028,,,
11/11/2022 08:00,5655600.001,791.954,9.336,-841.346,,,
11/11/2022 09:00,5659200.001,792.188,9.336,-844.534,,,
11/11/2022 10:00,5662800.001,792.384,9.336,-847.195,,,
11/11/2022 11:00,5666400.001,792.54,9.336,-849.321,,,
11/11/2022 12:00,5670000.001,792.501,9.336,-848.789,,,
11/11/2022 13:00,5673600.001,792.54,9.336,-849.321,,,
11/11/2022 14:00,5677200.001,792.462,9.336,-848.259,,,
11/11/2022 15:00,5680800.001,792.618,9.336,-850.384,,,
11/11/2022 16:00,5684400.001,792.813,9.336,-853.044,,,
11/11/2022 17:00,5688000.001,793.204,9.336,-858.361,,,
11/11/2022 18:00,5691600.001,793.634,9.336,-864.211,,,
11/11/2022 19:00,5695200.001,793.946,9.336,-868.461,,,
11/11/2022 20:00,5698800.001,794.65,9.336,-878.033,,,
11/11/2022 21:00,5702400.001,794.65,9.336,-878.033,,,
11/11/2022 22:00,5706000.001,794.845,9.336,-880.695,,,
11/11/2022 23:00,5709600.001,795.275,9.336,-886.545,,,
12/11/2022 00:00,5713200.001,795.236,9.336,-886.015,,,
12/11/2022 01:00,5716800.001,794.884,9.336,-881.228,,,
12/11/2022 02:00,5720400.001,794.689,9.336,-878.566,,,
12/11/2022 03:00,5724000.001,794.572,9.336,-876.974,,,
12/11/2022 04:00,5727600.001,793.915,9.388,-868.039,,,
12/11/2022 05:00,5731200.001,794.103,9.336,-870.591,,,
12/11/2022 06:00,5734800.001,794.103,9.336,-870.591,,,
12/11/2022 07:00,5738400.001,793.876,9.388,-867.509,,,
12/11/2022 08:00,5742000.001,794.032,9.388,-869.637,,,
12/11/2022 09:00,5745600.001,794.267,9.388,-872.826,,,
12/11/2022 10:00,5749200.001,794.032,9.388,-869.637,,,
12/11/2022 11:00,5752800.001,793.954,9.388,-868.572,,,
12/11/2022 12:00,5756400.001,793.564,9.388,-863.254,,,
12/11/2022 13:00,5760000.001,793.173,9.388,-857.937,,,
12/11/2022 14:00,5763600.001,792.735,9.336,-851.979,,,
12/11/2022 15:00,5767200.001,792.04,9.388,-842.517,,,
12/11/2022 16:00,5770800.001,791.923,9.388,-840.924,,,
12/11/2022 17:00,5774400.001,792.001,9.388,-841.985,,,
12/11/2022 18:00,5778000.001,791.532,9.388,-835.605,,,
12/11/2022 19:00,5781600.001,791.688,9.388,-837.732,,,
12/11/2022 20:00,5785200.001,791.962,9.388,-841.453,,,
12/11/2022 21:00,5788800.001,792.04,9.388,-842.517,,,
12/11/2022 22:00,5792400.001,791.563,9.336,-836.028,,,
12/11/2022 23:00,5796000.001,791.454,9.388,-834.542,,,
13/11/2022 00:00,5799600.001,791.18,9.388,-830.821,,,
13/11/2022 01:00,5803200.001,790.946,9.388,-827.632,,,
13/11/2022 02:00,5806800.001,790.399,9.388,-820.188,,,
13/11/2022 03:00,5810400.001,789.852,9.388,-812.745,,,
13/11/2022 04:00,5814000.001,789.5,9.388,-807.958,,,
13/11/2022 05:00,5817600.001,789.344,9.388,-805.833,,,
13/11/2022 06:00,5821200.001,788.992,9.388,-801.048,,,
13/11/2022 07:00,5824800.001,788.953,9.388,-800.516,,,
13/11/2022 08:00,5828400.001,788.797,9.388,-798.389,,,
13/11/2022 09:00,5832000.001,788.477,9.336,-794.028,,,
13/11/2022 10:00,5835600.001,788.25,9.388,-790.946,,,
13/11/2022 11:00,5839200.001,787.899,9.388,-786.165,,,
13/11/2022 12:00,5842800.001,787.508,9.388,-780.848,,,
13/11/2022 13:00,5846400.001,786.961,9.388,-773.405,,,
13/11/2022 14:00,5850000.001,786.571,9.388,-768.091,,,
13/11/2022 15:00,5853600.001,785.985,9.388,-760.117,,,
13/11/2022 16:00,5857200.001,785.594,9.388,-754.8,,,
13/11/2022 17:00,5860800.001,785.282,9.388,-750.552,,,
13/11/2022 18:00,5864400.001,785.321,9.388,-751.081,,,
13/11/2022 19:00,5868000.001,784.735,9.388,-743.11,,,
13/11/2022 20:00,5871600.001,784.384,9.388,-738.327,,,
13/11/2022 21:00,5875200.001,784.071,9.388,-734.072,,,
13/11/2022 22:00,5878800.001,783.681,9.388,-728.761,,,
13/11/2022 23:00,5882400.001,783.595,9.336,-727.591,,,
14/11/2022 00:00,5886000.001,783.29,9.388,-723.446,,,
14/11/2022 01:00,5889600.001,782.626,9.388,-714.411,,,
14/11/2022 02:00,5893200.001,782.431,9.388,-711.754,,,
14/11/2022 03:00,5896800.001,782.033,9.336,-706.333,,,
14/11/2022 04:00,5900400.001,781.494,9.388,-698.999,,,
14/11/2022 05:00,5904000.001,781.025,9.388,-692.624,,,
14/11/2022 06:00,5907600.001,781.127,9.283,-694.005,,,
14/11/2022 07:00,5911200.001,780.432,9.336,-684.546,,,
14/11/2022 08:00,5914800.001,780.393,9.336,-684.017,,,
14/11/2022 09:00,5918400.001,780.041,9.336,-679.234,,,
14/11/2022 10:00,5922000.001,779.807,9.336,-676.045,,,
14/11/2022 11:00,5925600.001,780.393,9.336,-684.017,,,
14/11/2022 12:00,5929200.001,781.447,9.336,-698.362,,,
14/11/2022 13:00,5932800.001,780.861,9.336,-690.395,,,
14/11/2022 14:00,5936400.001,781.056,9.336,-693.047,,,
14/11/2022 15:00,5940000.001,780.978,9.336,-691.984,,,
14/11/2022 16:00,5943600.001,781.174,9.336,-694.643,,,
14/11/2022 17:00,5947200.001,781.252,9.336,-695.705,,,
14/11/2022 18:00,5950800.001,780.549,9.336,-686.142,,,
14/11/2022 19:00,5954400.001,780.158,9.336,-680.826,,,
14/11/2022 20:00,5958000.001,779.682,9.283,-674.346,,,
14/11/2022 21:00,5961600.001,778.979,9.283,-664.783,,,
14/11/2022 22:00,5965200.001,778.269,9.231,-655.114,,,
14/11/2022 23:00,5968800.001,777.332,9.231,-642.364,,,
15/11/2022 00:00,5972400.001,776.122,9.231,-625.898,,,
15/11/2022 01:00,5976000.001,775.177,9.178,-613.041,,,
15/11/2022 02:00,5979600.001,773.936,9.231,-596.151,,,
15/11/2022 03:00,5983200.001,773.312,9.231,-587.653,,,
15/11/2022 04:00,5986800.001,773.117,9.231,-584.997,,,
15/11/2022 05:00,5990400.001,772.953,9.178,-582.769,,,
15/11/2022 06:00,5994000.001,772.765,9.231,-580.217,,,
15/11/2022 07:00,5997600.001,772.953,9.178,-582.769,,,
15/11/2022 08:00,6001200.001,773.156,9.231,-585.528,,,
15/11/2022 09:00,6004800.001,773.343,9.178,-588.081,,,
15/11/2022 10:00,6008400.001,772.992,9.178,-583.299,,,
15/11/2022 11:00,6012000.001,772.523,9.178,-576.926,,,
15/11/2022 12:00,6015600.001,771.899,9.178,-568.43,,,
15/11/2022 13:00,6019200.001,771.243,9.231,-559.504,,,
15/11/2022 14:00,6022800.001,771.126,9.231,-557.911,,,
15/11/2022 15:00,6026400.001,771.08,9.178,-557.276,,,
15/11/2022 16:00,6030000.001,770.494,9.178,-549.313,,,
15/11/2022 17:00,6033600.001,770.494,9.178,-549.313,,,
15/11/2022 18:00,6037200.001,770.299,9.178,-546.656,,,
15/11/2022 19:00,6040800.001,770.057,9.125,-543.366,,,
15/11/2022 20:00,6044400.001,770.214,9.125,-545.493,,,
15/11/2022 21:00,6048000.001,770.019,9.125,-542.837,,,
15/11/2022 22:00,6051600.001,770.518,9.073,-549.637,,,
15/11/2022 23:00,6055200.001,770.05,9.073,-543.263,,,
16/11/2022 00:00,6058800.001,770.245,9.073,-545.919,,,
16/11/2022 01:00,6062400.001,769.496,9.02,-535.728,,,
16/11/2022 02:00,6066000.001,769.457,9.02,-535.195,,,
16/11/2022 03:00,6069600.001,769.059,8.968,-529.785,,,
16/11/2022 04:00,6073200.001,768.552,8.968,-522.882,,,
16/11/2022 05:00,6076800.001,768.779,8.915,-525.967,,,
16/11/2022 06:00,6080400.001,768.864,8.968,-527.129,,,
16/11/2022 07:00,6084000.001,769.13,8.915,-530.743,,,
16/11/2022 08:00,6087600.001,769.052,8.915,-529.682,,,
16/11/2022 09:00,6091200.001,769.052,8.915,-529.682,,,
16/11/2022 10:00,6094800.001,769.013,8.915,-529.152,,,
16/11/2022 11:00,6098400.001,768.974,8.915,-528.62,,,
16/11/2022 12:00,6102000.001,768.389,8.915,-520.657,,,
16/11/2022 13:00,6105600.001,768.194,8.915,-518.001,,,
16/11/2022 14:00,6109200.001,767.257,8.915,-505.259,,,
16/11/2022 15:00,6112800.001,767.023,8.915,-502.075,,,
16/11/2022 16:00,6116400.001,766.906,8.915,-500.483,,,
16/11/2022 17:00,6120000.001,766.321,8.915,-492.52,,,
16/11/2022 18:00,6123600.001,765.931,8.915,-487.211,,,
16/11/2022 19:00,6127200.001,765.845,8.862,-486.047,,,
16/11/2022 20:00,6130800.001,765.424,8.915,-480.31,,,
16/11/2022 21:00,6134400.001,765.424,8.915,-480.31,,,
16/11/2022 22:00,6138000.001,765.424,8.915,-480.31,,,
16/11/2022 23:00,6141600.001,765.502,8.915,-481.371,,,
17/11/2022 00:00,6145200.001,765.612,8.862,-482.864,,,
17/11/2022 01:00,6148800.001,765.814,8.915,-485.619,,,
